,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
78,ambient techno,0.0642692222222222,0.6137888888888889,324251.2777777777,0.6587222222222222,0.5321886,0.1153388888888889,-9.697055555555556,0.0665777777777777,125.3502222222222,0.3504333333333334,18.83333333333333,7,1
79,ambient trance,0.711,0.363,296200.5,0.1315,0.46895,0.121,-22.065000000000005,0.03995,98.118,0.13505,15.0,10,1
80,ambient worship,0.5925459595959596,0.2914121212121212,347241.0315656566,0.3606742424242424,0.2743791830555556,0.1191835858585858,-11.68768813131313,0.0386212121212121,107.7259154040404,0.1546545454545455,55.24873737373738,2,1
81,american 21st century classical,0.246,0.813,330846.0,0.605,0.00036,0.0847,-6.212999999999999,0.138,145.83700000000005,0.532,30.0,10,1
82,american choir,0.9154837490551776,0.3105832766439909,236179.5411942555,0.2440877777777778,0.1704837013386243,0.2195625736961451,-19.652731443688587,0.0933383068783069,108.07252811791383,0.1793645993953136,25.59414210128496,10,1
83,american classical piano,0.9760277092282248,0.3521621381887141,334937.1681308737,0.0964427724187405,0.8196721442847912,0.1399795831893643,-25.34398919205312,0.0474515770140377,106.05002229444749,0.2160566785962851,17.519381334939396,10,1
84,american contemporary classical,0.942149275915939,0.3233225745270501,334736.63317497005,0.1266126434899845,0.3986221759678351,0.1874350644153398,-24.486818851117103,0.0547151950115562,94.87047589801618,0.2741910418271699,24.17244318181818,9,1
85,american early music,0.7941706666666667,0.3097066666666667,178615.77333333332,0.2636833333333334,0.008728393,0.2535933333333333,-20.27252,0.0521506666666666,107.91752666666666,0.232636,13.666666666666666,11,1
86,american folk revival,0.8465973566034253,0.5422391511645437,169481.28481711505,0.2289057747421241,0.0852153575743586,0.1603872855480194,-15.521789188199618,0.0770454622887205,111.86387105410668,0.5396005404979999,17.69639880277293,2,1
87,american grindcore,0.09414995375,0.466625,184313.125,0.965875,0.455875,0.2189375,-7.709999999999999,0.2073,131.66612500000002,0.1278125,16.0,1,1
88,american metalcore,0.0029287999999999,0.4372499999999999,223666.75,0.95375,0.001509125,0.15055,-4.643625,0.161125,114.14974999999998,0.253,10.25,1,0
89,american modern classical,0.8981459009144536,0.4071916103302915,285188.3594807914,0.2676346587461247,0.4325057956815213,0.2269812615830326,-17.335495110651873,0.129083184833106,120.2779757555834,0.3998019415367426,8.124537435555638,7,1
90,american oi,0.26960406,0.5381600000000001,275649.14,0.74036,0.5268880600000001,0.3570779999999999,-9.385560000000002,0.04948,139.89254,0.6052199999999999,15.12,11,0
91,american orchestra,0.8728493143848399,0.2902853838461394,334403.1285086603,0.2128457189151571,0.5168120761741598,0.2886560094624156,-19.142189294574692,0.0576681276647509,101.51902633657782,0.263132265290623,19.582844992932152,10,1
92,american post-rock,0.3976192857142857,0.47465,319998.2,0.3440107142857143,0.7776071428571429,0.131685,-15.916135714285714,0.0381964285714285,117.20140714285716,0.1879357142857143,48.221428571428575,4,1
93,american primitive,0.524945,0.3781414285714286,499556.7182142857,0.4214920714285713,0.8598916071428571,0.1259492142857143,-14.997160357142858,0.0575799642857142,114.90006250000002,0.4091042142857142,23.274642857142855,3,1
94,american romanticism,0.947655357142857,0.3016196428571428,171723.71071428573,0.16855625,0.5286375800714287,0.1524607142857143,-18.24539642857143,0.0423812499999999,100.10350535714284,0.2472017857142857,13.585714285714284,10,1
95,american shoegaze,0.1689170333333333,0.32,308323.0,0.6509999999999999,0.6943333333333334,0.1895555555555555,-10.664111111111112,0.0386444444444444,111.0257777777778,0.301,43.44444444444445,6,1
96,anadolu rock,0.5408571428571428,0.5374285714285715,244296.57142857145,0.4595714285714286,0.1185871428571428,0.1881285714285714,-12.994857142857144,0.0651,92.78285714285715,0.5864285714285715,46.0,2,0
97,anarcho-punk,0.0625871556703296,0.3068538461538461,211579.79890109887,0.8614747252747252,0.0112822488461538,0.2826991208791208,-9.403282417582414,0.1426936263736263,171.9398351648352,0.4934158241758242,41.27802197802198,2,1
98,anglican liturgy,0.9444285714285714,0.2539916666666666,223125.0952380952,0.1185265873015873,0.3027034603174603,0.134622619047619,-21.7220753968254,0.0562948412698412,85.16340476190476,0.2181019841269841,21.464285714285715,0,1
99,animal singing,0.8276666666666666,0.7450000000000001,149662.0,0.5793333333333334,0.0,0.288,-6.5470000000000015,0.1849,103.66133333333332,0.8403333333333333,10.0,7,0
100,anime,0.1257033311771562,0.505156490870241,244109.37197455324,0.8207843706293706,0.0778720717232905,0.229001047979798,-4.755094624125876,0.0828310052447552,129.08740126748253,0.5030434586247088,54.430822649572654,1,1
101,anime latino,0.0824573033333333,0.4066333333333333,215485.03333333333,0.9125,7.471999999999999e-06,0.1997966666666666,-3.873666666666667,0.0608299999999999,143.89813333333333,0.5803266666666667,63.93333333333334,11,1
102,anime rock,0.0936048335042735,0.5541126495726496,239901.42991452996,0.8282075213675213,0.0718344679145299,0.2658304444444444,-3.9945312820512817,0.1222778632478632,123.74434769230768,0.4909806837606838,48.93418803418803,11,1
103,anime score,0.3272478044520691,0.5269649038774846,215883.22074291296,0.6432033991528185,0.2788741279480287,0.2058168866080157,-8.916125509938091,0.0963669260345389,124.25902424568264,0.4975296806777452,40.158996415770616,7,1
104,ann arbor indie,0.1883110119047619,0.6030119047619048,263692.28571428574,0.5306666666666666,0.0460201257142857,0.1194178571428571,-7.3869285714285695,0.0705755952380952,102.0046607142857,0.4110178571428571,39.10119047619048,2,1
105,anthem emo,0.1277836430770202,0.5107172348484849,203776.40789141413,0.7294657196969698,0.0285358265624999,0.1679187878787879,-5.946806060606061,0.0638778851010101,122.00262323232324,0.3994123106060605,41.58320707070707,4,1
106,anthem worship,0.1970003967782361,0.4783786620530565,288462.15716810105,0.6272198939756896,0.0366416808886707,0.2094111831987697,-7.296915522136456,0.0542606559976931,124.86255422470649,0.3448119924289474,48.87984983586194,9,1
107,anti-folk,0.4274392953056526,0.5056472132136842,233939.99582083663,0.5210416634052566,0.1578470020768484,0.1780172950374769,-10.3960173323678,0.0556308471095182,120.80886507783713,0.489782041843403,39.14763867259602,7,1
108,antilliaanse folklore,0.95,0.583,190787.0,0.5660000000000001,0.847,0.109,-15.002,0.0476,124.095,0.932,0.0,0,1
109,antiviral pop,0.1358869833333333,0.5808055555555555,213324.9611111111,0.7208333333333332,0.016526709,0.3350355555555555,-6.411983333333333,0.1111605555555555,128.15059999999997,0.6097888888888888,53.31111111111111,9,1
110,appalachian folk,0.796374599343894,0.5511137565399381,180511.3061873784,0.3285549097691866,0.1234559945310446,0.180657127808266,-13.475115085598526,0.0602468171446052,122.10043900531336,0.6507150558159382,18.47176948370429,9,1
111,arab alternative,0.194,0.736,210000.0,0.7509999999999999,0.892,0.179,-5.962999999999999,0.0339,127.965,0.146,0.0,7,0
112,arab electronic,0.0884118,0.4724000000000001,263246.6666666667,0.6346666666666667,0.7400000000000001,0.1893333333333333,-13.203,0.1079666666666666,107.78300000000002,0.2018666666666666,2.333333333333333,6,1
113,arab folk,0.7715201256898457,0.4232140454939595,454893.7061970965,0.3347768362065914,0.3088404413876938,0.2549012772394478,-14.03892372412961,0.0672476896202227,105.64108204500468,0.4722140316442307,17.460283060674787,7,1
114,arab groove,0.4122283333333333,0.5436666666666666,212859.16666666663,0.4224166666666666,0.4692515625,0.1904166666666666,-12.97525,0.0346416666666666,111.64358333333334,0.5035,39.41666666666666,10,0
115,arab pop,0.4848067503267973,0.5834500000000001,331795.73186274513,0.5150154575163399,0.1115266847745098,0.1586600326797385,-10.389228267973856,0.0569912581699346,122.02448562091504,0.5762841503267975,31.96928104575164,4,0
116,arabesk,0.47948,0.4266,230116.8,0.5896,2.552600000000001e-05,0.16364,-8.3804,0.0474,134.38000000000002,0.4412,40.0,5,1
117,arabic hip hop,0.391,0.5705,168760.0,0.667,1.305e-05,0.15045,-5.509,0.04615,106.165,0.7105000000000001,43.5,6,1
118,arabic jazz,0.9076666666666666,0.4878333333333333,397971.3333333333,0.1718333333333333,0.3396254999999999,0.1263333333333333,-19.114,0.0457833333333333,118.93916666666668,0.386,35.83333333333333,7,0
119,argentine ambient,0.9215,0.3763333333333333,203868.16666666663,0.4853333333333333,0.8344999999999999,0.1055333333333333,-17.67683333333333,0.0404666666666666,126.19666666666666,0.1278666666666666,18.0,11,1
120,argentine heavy metal,0.08915,0.597,317169.75,0.6775,0.167955,0.12495,-8.8905,0.1269,139.003,0.4662499999999999,48.5,2,1
121,argentine hip hop,0.3535,0.7394166666666667,316369.1666666667,0.703,2.515e-06,0.1066083333333333,-5.161583333333333,0.1344583333333333,130.94724999999997,0.56575,61.41666666666666,8,1
122,argentine indie,0.3745576190476191,0.5436714285714285,286664.0023809524,0.5333876190476191,0.1510328497380952,0.1619380952380952,-12.876,0.0486135714285714,102.33389047619048,0.5424428571428571,50.411904761904765,7,1
123,argentine metal,0.0185,0.62,293360.0,0.816,0.0074099999999999,0.0984,-6.2079999999999975,0.222,179.99200000000005,0.6679999999999999,48.0,1,1
124,argentine punk,0.042645,0.5485,245627.0,0.733,0.00233,0.247,-9.01,0.0467,119.752,0.5685,51.0,9,1
125,argentine reggae,0.0830316666666666,0.8155,238011.41666666663,0.4909166666666666,0.0002065033333333,0.0607416666666666,-8.029416666666668,0.04215,93.01491666666668,0.8045,64.75,3,1
126,argentine rock,0.2496925589659164,0.5883212593311233,255130.5566821565,0.6238080677265865,0.0769880500951867,0.1749663820974245,-9.471222596794114,0.0465172658823894,113.40473013657925,0.5845982297140702,52.0854682815032,7,1
127,argentine telepop,0.194,0.622,201773.0,0.6970000000000001,0.0,0.305,-11.158,0.0288,138.013,0.843,59.0,9,1
128,arizona punk,0.0539,0.422,280980.0,0.928,6e-07,0.245,-3.9970000000000008,0.1227,122.881,0.35,48.5,11,1
129,arkansas country,0.5146547443200664,0.5827086402052454,184359.76005242535,0.4844837614961578,0.0101448854238174,0.2286687645149768,-10.217468548468863,0.0732238205879322,114.3680276070038,0.6113005058828209,32.85158053980593,10,1
130,arkansas hip hop,0.21525,0.6482499999999999,217906.0,0.6585,0.0,0.24645,-5.154999999999999,0.2115,152.96550000000005,0.4057500000000001,66.25,7,0
131,armenian folk,0.993,0.1369999999999999,292000.0,0.128175,0.915,0.11675,-19.49525,0.046875,87.93799999999996,0.0445,36.75,7,1
132,art pop,0.3458090228175068,0.5200869723328763,254472.4526147877,0.5468805013094735,0.2607348679617866,0.181019891400485,-10.476163317219232,0.0591872350605224,121.9409049621625,0.4210773168484284,43.848582923197874,7,1
133,art punk,0.1651852046252934,0.540587862453824,225259.53733046143,0.7128906292315266,0.236907340627025,0.2006224309427532,-9.54601060561166,0.0790544363188836,128.50921432334377,0.6109591771076733,31.11869213914621,9,1
134,art rock,0.2780001542552267,0.498452930235531,273080.71714425174,0.5816763756036092,0.184394615680534,0.1994542141299915,-11.138311459328918,0.0584496245088624,121.45952187849404,0.5130888085604453,34.062234618131974,9,1
135,art song,0.985362222222222,0.3192906349206349,258417.5997619048,0.1136114126984127,0.0668897634761904,0.1528524682539682,-19.62537095238095,0.0566062222222222,110.37871039682538,0.1607477539682539,13.705873015873015,10,1
136,asbury park indie,0.08465825,0.3515833333333333,285791.6666666667,0.8817499999999999,0.351005,0.4803833333333331,-9.48475,0.1632666666666666,122.7479166666667,0.2704999999999999,0.0,6,1
137,asian american hip hop,0.3294079487179487,0.7279647435897436,218193.62179487175,0.7153717948717949,0.0009676929487179,0.1662794871794871,-6.042631410256409,0.1410817307692307,113.21772435897437,0.550823717948718,37.00320512820513,1,1
138,asmr,0.0169033333333333,0.1456666666666667,167900.0,0.6829999999999999,0.8733333333333334,0.4383333333333333,-24.42100000000001,0.0951333333333333,98.66866666666664,0.0244333333333333,66.66666666666667,5,1
139,assyrian pop,0.0147,0.7140000000000001,225959.0,0.809,5.44e-05,0.617,-7.0920000000000005,0.0379,132.984,0.63,0.0,7,1
140,athens indie,0.1033897884615384,0.4754767929438981,240629.72679294395,0.7762144303065357,0.1593832077537593,0.1873134109311741,-7.959528918449971,0.0384971587622903,135.12811111914402,0.5348320344129557,38.588345864661655,7,1
141,atl hip hop,0.1272917954967357,0.734450301774335,245432.92383398587,0.6532368389728603,0.0128437623504483,0.1907270369235455,-6.4857299524356335,0.1832290283344766,122.41171066416656,0.5471496305582434,51.39124059110144,1,1
142,atl trap,0.1142008959899506,0.7375890059159367,228363.3481196879,0.6642338110000258,0.0016007469441873,0.1954043537936914,-6.4383557469839054,0.2073372546694566,122.7128757415588,0.5349945626340129,55.25865095972513,10,0
143,atlanta indie,0.1019375,0.760625,311685.625,0.6085,0.63557,0.1697749999999999,-7.6305,0.1019375,138.35537499999998,0.362875,29.375,11,0
144,atlanta metal,0.0003734603030303,0.4971969696969697,223064.303030303,0.9322272727272728,0.16684911,0.2346409090909091,-5.060651515151515,0.0671484848484848,114.0255,0.4583636363636363,51.57575757575757,1,1
145,atlanta punk,0.172,0.565,259493.0,0.725,0.0,0.174,-3.606,0.0338,104.002,0.418,1.0,7,1
146,atmosphere,0.9707777777777776,0.3848833333333333,253843.0,0.1768055555555555,0.777888888888889,0.1389388888888888,-15.67116666666667,0.1278333333333333,73.47144444444444,0.3656444444444444,17.722222222222218,10,1
147,atmospheric black metal,0.001325495,0.2638333333333333,356480.0,0.7681666666666667,0.7681833333333331,0.3260333333333333,-9.345000000000002,0.0573666666666666,111.02750000000005,0.2410166666666666,43.5,4,1
148,atmospheric dnb,0.03,0.6829999999999999,267107.0,0.789,0.0105,0.0724,-9.034,0.0602,119.504,0.657,48.0,2,1
149,atmospheric post-metal,0.0227489825,0.2319999999999999,398947.5,0.58236625,0.805375,0.46236875,-12.0524375,0.0495812499999999,111.4545625,0.1855562499999999,20.75,9,1
150,atmospheric post-rock,0.00942,0.8690000000000001,308613.0,0.888,0.00111,0.186,-2.7310000000000003,0.0859,135.023,0.856,0.0,4,0
151,atmospheric sludge,3.840000000000001e-05,0.2329999999999999,375480.0,0.805,0.5539999999999999,0.482,-7.689500000000001,0.05545,111.8225,0.2005,20.5,9,1
152,auckland indie,0.0938921916666666,0.4405833333333333,235050.8333333333,0.654,0.0004964166666666,0.2165166666666666,-6.195583333333333,0.0631833333333333,128.92633333333333,0.2998,58.0,0,1
153,audiophile vocal,0.4274155555555555,0.5303333333333334,172945.22222222222,0.4800444444444444,0.0340978733333333,0.2525333333333333,-14.053888888888888,0.0406333333333333,101.97122222222224,0.4876222222222222,22.0,5,1
154,aussie emo,0.00802,0.272,314960.0,0.807,0.000117,0.202,-5.218999999999999,0.053,106.953,0.117,16.0,0,1
155,aussietronica,0.0542591538461538,0.5982692307692307,241838.5576923077,0.7208076923076923,0.0258979346153846,0.1608615384615384,-6.038346153846153,0.0607673076923077,127.7276153846154,0.3201230769230769,38.30769230769231,1,0
156,austin americana,0.2946095416666666,0.5833416666666666,219569.0833333333,0.7087333333333332,0.1294057960833333,0.18829,-6.862266666666668,0.0947833333333333,118.85544166666666,0.4680499999999999,46.50833333333333,7,1
157,austin singer-songwriter,0.4462666666666666,0.5751333333333334,285163.1666666667,0.5938333333333333,0.0005977543333333,0.2093333333333333,-10.792933333333336,0.0363566666666666,135.13786666666667,0.5045000000000001,38.833333333333336,2,1
158,austindie,0.2407939999999999,0.6224000000000001,230951.525,0.7259333333333333,0.0558494515833333,0.18929,-6.6007750000000005,0.0803083333333333,108.78919166666668,0.57165,56.81666666666667,7,1
159,australian alternative pop,0.2722083333333333,0.7764166666666666,181841.75,0.6326666666666666,0.000246,0.1278083333333333,-6.72275,0.1420666666666666,120.69233333333334,0.3383333333333334,35.166666666666664,6,0
160,australian alternative rock,0.1012706980946214,0.4747922969006303,227351.96944444443,0.752001681343348,0.1258615490603686,0.1746509179400845,-7.791131796598462,0.0622756775015108,127.0011383536217,0.5094294720711386,30.70024389191056,4,1
161,australian ambient,0.987,0.301,367667.0,0.0089,0.907,0.101,-30.804,0.0371,127.536,0.0897,60.0,1,1
162,australian americana,0.3816299999999999,0.5834999999999999,181143.0,0.4535,0.4379999999999999,0.07015,-12.554,0.11795,147.0095,0.327,8.5,0,1
163,australian black metal,0.2670266666666667,0.3253333333333333,205644.66666666663,0.4823333333333333,0.8843333333333333,0.2886666666666666,-11.59366666666667,0.0524666666666666,117.72366666666666,0.1677,0.0,4,0
164,australian children's music,0.3683251428571428,0.7105285714285714,104918.0142857143,0.5234428571428571,8.082857142857144e-06,0.1486,-9.639528571428572,0.0863528571428571,144.90097142857144,0.7241714285714286,45.18571428571429,2,1
165,australian classical,0.359525,0.3569999999999999,128650.0,0.171075,0.454875,0.10745,-19.9035,0.0359,104.83375,0.15655,26.25,9,1
166,australian classical piano,0.969,0.113,194267.0,0.0732,0.772,0.107,-23.21,0.0496,174.59900000000005,0.0379,38.0,0,1
167,australian country,0.315446836692719,0.5647354312354312,222160.0325997532,0.632729775126834,0.0001833069772384,0.1558311840120663,-7.786555909776498,0.0408024646921705,120.31035489510492,0.5283039215686274,30.06372549019608,7,1
168,australian dance,0.12315003831636,0.6006606147448665,246457.846908344,0.7340424439326757,0.1360863283735467,0.2089751909964275,-6.7117459813510685,0.0758447085042522,135.39836088759262,0.4887724067800462,38.760150981647456,7,1
169,australian electropop,0.2261337264814814,0.5770436111111111,212257.97537037035,0.6793075000000001,0.0652297574685185,0.2020398703703704,-7.966463148148147,0.1228651759259259,130.57556925925925,0.4468270833333334,30.96203703703703,5,0
170,australian garage punk,0.1852376666666666,0.4803333333333333,224192.66666666663,0.8420000000000001,0.2203723333333333,0.2207166666666666,-4.257666666666666,0.0476833333333333,114.82733333333331,0.4755,43.0,7,1
171,australian hip hop,0.104132249533462,0.6812131435006435,183478.11047297297,0.716316714929215,0.084077950922619,0.1910961848455598,-7.421031636100386,0.1091881579794079,121.01194377413128,0.5766962435649936,54.19603442728443,9,1
172,australian house,0.1024122920588235,0.694764705882353,326948.4117647059,0.769514705882353,0.3553534764705881,0.1616176470588235,-7.959426470588235,0.0745044117647058,127.25448529411766,0.4710147058823528,17.441176470588236,0,0
173,australian indie,0.1688361287047898,0.57359158113392,285503.5067204301,0.6935604227761486,0.072212134338954,0.1464083211143695,-6.541111314760507,0.0705762891006842,118.7755166177908,0.4241758614369502,41.21615347018572,2,1
174,australian indie folk,0.40668,0.53656,254253.18,0.45464,0.0162912,0.18266,-11.029759999999998,0.107808,114.59906,0.2924,61.44,8,1
175,australian indigenous,0.041975,0.5985,201167.25,0.8367500000000001,6.625e-05,0.27375,-4.7105,0.096825,107.3115,0.6625000000000001,24.5,2,1
176,australian metal,0.0316,0.636,167673.0,0.713,5.14e-05,0.371,-5.905,0.028,125.035,0.754,3.0,7,0
177,australian metalcore,0.0356741733333333,0.4065222222222222,237688.3777777778,0.8056555555555555,0.1637988934444444,0.1201277777777777,-7.152422222222223,0.08795,138.39149999999998,0.4417222222222222,37.333333333333336,7,1
178,australian pop,0.21075106744544,0.5927983623848198,233526.47757159863,0.6753753192360219,0.0685299456126608,0.1930047521723639,-6.964482719733798,0.0677005667258868,123.3041898552536,0.5143446827324225,50.33201248723061,7,1
179,australian post-hardcore,0.0189248,0.4455,259187.0,0.6685000000000001,0.397677,0.08975,-9.8635,0.0376,147.61,0.43,19.5,9,1
180,australian post-punk,0.01559,0.430125,276101.75,0.5750000000000001,0.31175975,0.2128625,-13.35925,0.0459875,115.189125,0.604125,26.875,7,1
181,australian psych,0.0793534087330316,0.4449642533936651,268332.03529411764,0.7169696832579187,0.0650430721357466,0.1707984162895927,-5.524732126696833,0.0930917194570135,121.86900497737558,0.3795780542986426,55.96108597285068,2,1
182,australian r&b,0.569,0.649,266160.0,0.435,3.285e-05,0.0969,-7.904,0.1345,105.7485,0.3075,63.0,2,1
183,australian reggae fusion,0.4349999999999999,0.512,279672.0,0.3969999999999999,0.0036897799999999,0.1404,-10.4448,0.0595199999999999,113.25820000000002,0.26792,61.8,4,0
184,australian rock,0.1498991635111102,0.5251550542913963,230818.7771252785,0.706172315908626,0.0658154051300634,0.1984662710503613,-8.463041980197476,0.0508506540108203,121.0024488458521,0.5825542943632671,38.52005510441563,2,1
185,australian singer-songwriter,0.3502675,0.5148333333333334,119893.16666666669,0.5078333333333334,0.0915005166666666,0.1731666666666667,-9.740666666666666,0.0401,125.33166666666666,0.5479999999999999,24.33333333333333,10,1
186,australian ska,0.000186,0.275,229067.0,0.993,0.0,0.302,-5.474,0.138,148.725,0.19,45.0,9,0
187,australian talent show,0.1930020666666666,0.5893333333333334,197195.0,0.8029999999999999,0.3050105666666667,0.1487333333333333,-7.309333333333332,0.1251,140.0596666666667,0.6066666666666666,51.0,7,0
188,australian trap,0.38075,0.6845,160152.5,0.5585,0.0,0.30955,-8.27075,0.3562499999999999,140.724,0.405,33.75,7,1
189,australian underground hip hop,0.205,0.5760000000000001,196000.0,0.5820000000000001,0.0,0.15,-7.609,0.416,165.87599999999995,0.355,0.0,8,1
190,austrian choir,0.956563446969697,0.2687584595959596,269131.32575757575,0.2358101104797979,0.2570101339330808,0.2222208333333333,-18.782788194444443,0.0593023358585858,99.3992023358586,0.2023385101010101,14.890151515151516,2,1
191,austrian classical piano,0.9870629208754208,0.364961069023569,391377.8733164983,0.1383491498316498,0.8686618265993267,0.1035800505050505,-23.370189814814815,0.0432901725589225,115.69953808922556,0.2955067971380472,17.622685185185183,9,1
192,austrian orchestra,0.9499213912232908,0.2360997157440929,364076.12070414633,0.1387488677793617,0.4502349509277032,0.209829264535061,-20.94872293373712,0.0489282574350079,121.911791120332,0.1774903826034334,23.30249319369804,10,1
193,austrian punk,0.000303,0.356,183167.5,0.9595,8.45425e-05,0.273925,-3.8305000000000007,0.207,98.59975,0.4270000000000001,0.5,4,1
194,austrian techno,0.0769503333333333,0.7676666666666666,266157.0,0.7483333333333334,0.88,0.1722,-8.960999999999999,0.0818666666666666,122.305,0.4734,0.0,6,0
195,austro-german modernism,0.8455752380952382,0.3439364285714286,261612.8875595238,0.2431333928571428,0.4535400459928571,0.2453941071428571,-17.82874994047619,0.0594802678571428,106.60843053571428,0.3230704761904762,4.5275,5,1
196,auteur-compositeur-interprete quebecois,0.4424,0.522,262725.0,0.5850000000000002,0.0,0.371,-8.430800000000001,0.0527599999999999,103.948,0.2695999999999999,52.0,11,1
197,autoharp,0.8859999999999999,0.727,148467.0,0.265,0.0,0.7190000000000001,-14.013,0.0804,108.762,0.809,35.0,11,1
198,autonomous black metal,0.0009824436764705,0.2679460784313725,327386.7058823529,0.8075539215686274,0.7595651960784313,0.2885401960784313,-8.823205882352942,0.0655598039215686,116.47325000000004,0.2279289215686274,39.01470588235294,11,1
199,avant-garde,0.8945197756387634,0.333726966373753,349011.8861740953,0.1737838493877046,0.5015475555867682,0.1725543351066958,-22.569151898203707,0.0522039400703463,103.24885867991836,0.2400376909967297,20.87732213438736,7,1
200,avant-garde jazz,0.7106923531792859,0.4353711129767453,403327.32367474446,0.3548712751873294,0.413092205479566,0.1817372218075699,-15.32017852916617,0.0659971311909923,107.86652158704185,0.428284102146156,22.8313404493153,5,1
201,avant-garde metal,0.090915,0.47525,253482.75,0.8045,0.04045,0.40775,-6.40575,0.075375,124.553,0.2553499999999999,2.0,11,1
202,axe,0.3303142424242424,0.6133333333333334,233132.66666666663,0.7001666666666666,0.001658409090909,0.2377727272727272,-9.244939393939395,0.0665363636363636,115.52804545454543,0.7155454545454544,54.90909090909091,7,1
203,azeri traditional,0.708,0.4645,330441.5,0.313,0.00078,0.2029999999999999,-15.592,0.0361999999999999,104.1395,0.5165,47.5,7,0
204,azonto,0.1139554999999999,0.7506666666666666,236563.3333333333,0.6327222222222222,0.0477705277777777,0.2222555555555555,-7.663083333333333,0.2351444444444444,115.75413888888887,0.5503,26.861111111111114,1,1
205,azontobeats,0.3035104409999999,0.6473999999999999,260869.5,0.6782000000000001,0.0933839929999999,0.1999599999999999,-7.261,0.1620999999999999,132.94239999999996,0.7128,18.1,1,1
206,bachata,0.3861141969797624,0.7700240273958973,252300.5748141905,0.5950263634264789,0.0876169360617618,0.1517481199062079,-7.287580559899024,0.0507389323964373,125.24544067600122,0.7752963845049508,46.38962509510988,1,1
207,bachata dominicana,0.3990588507314228,0.7381709720905391,262905.3341552807,0.5488254243869692,0.0582927807174859,0.155448741722341,-8.423877138165551,0.0520212416120947,127.4852109088092,0.8157391722831029,40.86390156721227,7,1
208,background jazz,0.2139560476190475,0.614197619047619,338463.26190476184,0.6599404761904761,0.498269143047619,0.1876809523809524,-10.895395238095237,0.1826802380952381,123.56465,0.4119214285714285,19.085714285714285,1,1
209,background music,0.4102945016428571,0.4657750000000001,260402.8869047619,0.4739013809523809,0.7683202328571429,0.1528882142857142,-16.32714880952381,0.0483932142857142,103.99902142857142,0.2784221428571428,27.60833333333333,11,0
210,background piano,0.4533447187400319,0.5044545454545455,217645.5247208931,0.533415470494418,0.4686986648325358,0.202925677830941,-11.453224082934607,0.0520162679425837,111.73355582137162,0.3703893141945774,14.778309409888356,0,1
211,baglama,0.691,0.477,166267.0,0.328,2.58e-05,0.339,-16.15,0.0364,90.403,0.561,1.0,11,1
212,bahai,0.534,0.536,166173.0,0.206,0.0,0.0963,-11.515999999999998,0.0307,170.709,0.434,23.0,5,1
213,bahamian folk,0.6906657407407407,0.6437499999999999,166087.5185185185,0.6579259259259259,0.3802226544444444,0.2335287037037037,-9.42962037037037,0.0790398148148148,113.8222314814815,0.714,4.712962962962963,10,1
214,bahamian pop,0.0640333333333333,0.8157777777777778,199844.5555555555,0.8758888888888889,0.0007558333333333,0.1684,-4.581333333333334,0.0853777777777777,123.27333333333335,0.8433333333333334,49.66666666666666,11,0
215,baiao,0.8749642857142856,0.5887857142857144,148893.9523809524,0.3284404761904761,0.5207863973809523,0.173697619047619,-15.940678571428574,0.0511321428571428,100.12364285714284,0.6257619047619046,4.214285714285714,5,1
216,bakersfield sound,0.6140589472407106,0.6090424860646322,160908.8910753623,0.4759280475748452,0.021581015803952,0.1756617782668827,-10.770949188005616,0.041152374915139,115.0365196413848,0.7119496787332893,24.982979459266225,7,1
217,balearic,0.1630983589743589,0.6454358974358976,435218.6923076923,0.6825384615384615,0.6317699487179489,0.1781025641025641,-9.427076923076925,0.0428410256410256,117.22697435897436,0.5012974358974359,7.871794871794872,2,1
218,balkan brass,0.34555,0.53,237780.25,0.59325,0.001531935,0.50525,-8.08625,0.10175,117.8715,0.502,26.25,7,1
219,balkan classical piano,0.9921666666666666,0.351,276146.5,0.0205266666666666,0.9178333333333336,0.0989833333333333,-31.002,0.0407666666666666,122.44483333333336,0.1855833333333333,43.66666666666667,6,0
220,balkan hip hop,0.000522,0.878,502439.0,0.866,0.598,0.109,-10.008,0.206,123.031,0.8320000000000001,0.0,9,1
221,ballet class,0.8653809523809525,0.3427619047619048,184203.2380952381,0.0681380952380952,0.7572857142857142,0.1144238095238095,-28.24690476190476,0.039495238095238,113.90642857142858,0.2395761904761905,44.85714285714285,10,1
222,ballroom,0.7225658937335604,0.3786029237895904,179896.48952003953,0.3432266479813146,0.5476738999982363,0.1553474629174628,-12.75897555767889,0.0374775371735371,123.80581535409868,0.4634490438490439,22.935651928985266,7,1
223,baltic classical,0.8797,0.2776,307727.9,0.1592127,0.37808244,0.14488,-25.68480000000001,0.07965,95.9319,0.09284,16.0,5,1
224,baltimore hip hop,0.349,0.762,134213.0,0.383,0.0,0.127,-10.098,0.202,92.947,0.44,68.0,5,0
225,baltimore indie,0.2610181111111111,0.5253777777777778,301890.7222222222,0.7249555555555557,0.2917373333333333,0.3993311111111111,-7.040133333333334,0.0489911111111111,139.90596666666667,0.4403999999999999,53.833333333333336,3,1
226,banda,0.4338574921454876,0.6788912034331438,202607.0013676706,0.607371239523533,0.0688892127049872,0.1756994743556419,-6.583378878433274,0.0628973429848163,130.19902136535802,0.833726606544582,48.628089689070976,10,1
